num,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summary
,10,必修,3,溶液與反應,2,水溶液的濃度,體積莫耳濃度、重量百分率濃度、溶液的稀釋、ppm 濃度單位、溶液的配製、比重與濃度換算、容量瓶與量筒的使用,本節主要探討水溶液中濃度的不同表示方式，包括體積莫耳濃度（M）、重量百分率濃度（%）、ppm 及莫耳分率等，並說明各種濃度之間的換算關係。此外，本節涵蓋溶液的稀釋與配製方法，強調體積與溶質質量的不變性，並介紹比重與濃度的關聯性，以便進行濃硫酸或其他濃縮溶液的稀釋計算。同時，還說明了容量瓶、量筒等器材的正確使用方式，以確保實驗數據的準確性。透過各種實際應用，如環境汙染物濃度換算、藥品與食品中的溶質含量分析，使學生能夠將溶液濃度的概念應用於日常生活及科學研究中。
,10,必修,3,溶液與反應,3,溶解度,溶解度、飽和與不飽和溶液、過飽和溶液、溫度對溶解度的影響、壓力對溶解度的影響、亨利定律、動態平衡、晶種作用,本節探討溶解度的概念，並區分飽和、不飽和與過飽和溶液。溶解度受溫度影響，對固體溶質而言通常隨溫度升高而增加，而氣體則相反，隨溫度升高溶解度下降。此外，壓力主要影響氣體的溶解度，根據亨利定律，氣體溶解度與其分壓成正比。溶液中的溶質與溶劑會達到動態平衡，使得溶解與析出同時發生，維持穩定濃度。過飽和溶液則是不穩定的，可藉由加入晶種來誘導溶質析出，使溶液回復至飽和狀態。本節亦涵蓋實驗方法，如透過變溫析出結晶以測定溶解度，並探討溶液的應用，如汽水中的二氧化碳溶解度受壓力與溫度影響等實例。
,10,必修,3,溶液與反應,4,酸鹼反應,酸鹼指示劑、pH值與酸鹼強度、酸鹼中和反應、酸鹼理論、酸鹼滴定、弱酸與弱鹼的解離,本節主要探討水溶液中的酸鹼性質與相關反應。首先，透過酸鹼指示劑的變色現象來區分酸鹼溶液，並利用pH值來量化溶液的酸鹼強度。接著介紹酸鹼學說，以解釋酸鹼的本質。酸鹼中和反應是本章的核心概念，探討酸與鹼反應生成鹽與水的機制。此外，透過滴定實驗，學習如何準確測定酸鹼溶液的濃度。最後，延伸討論弱酸與弱鹼的解離平衡及其影響因素，如溶液的電導性、離子強度等，並應用於日常生活中的案例，如酸雨、胃藥及食品中的酸鹼調節。
,10,必修,3,溶液與反應,5,氧化與還原反應,氧化與還原定義、氧化劑與還原劑、氧化數變化、電子轉移、氧化還原半反應、電池、金屬活性、生活中的氧化還原反應,氧化還原反應是化學反應的重要類型，涉及電子的轉移。氧化是物質失去電子，還原則是物質獲得電子，兩者總是成對發生。氧化劑是接受電子的物質，而還原劑則是提供電子的物質。氧化數的變化是判斷氧化還原反應的關鍵指標，若某元素的氧化數上升，表示其被氧化，反之則被還原。常見的氧化還原反應包括金屬與酸反應、金屬置換反應、燃燒反應及電池反應。金屬的活性決定其在氧化還原反應中的角色，活性大的金屬較易失去電子，成為還原劑。氧化還原反應廣泛應用於生活，例如電池的運作、金屬的防蝕、食物的保存等。
,10,必修,4,生活中的化學,1,生物體中的分子,蛋白質、醣類、脂質、核酸、變性作用、油脂的皂化反應、碘液與澱粉反應,本節主要探討生物體內的重要有機分子，包括蛋白質、醣類、脂質與核酸。蛋白質由胺基酸聚合而成，具有多樣的生理功能，並受變性作用影響。醣類是主要能量來源，依其分子結構可分為單醣、雙醣及多醣，如葡萄糖、蔗糖與澱粉。脂質則由甘油與脂肪酸構成，可分為飽和與不飽和脂肪酸，並可透過皂化反應生成肥皂。核酸（DNA與RNA）負責遺傳訊息的儲存與傳遞，組成單位為核苷酸。本節亦涵蓋碘液檢測澱粉等基本生化實驗應用。
,10,必修,4,生活中的化學,2,藥品與界面活性劑,藥品分類、解熱鎮痛劑、抗生素、胃藥制酸劑、清潔劑種類、硬水與清潔劑影響、界面活性劑作用、水質優養化,本節介紹日常生活中藥品與界面活性劑的化學原理與應用，探討各類藥物（如解熱鎮痛劑、抗生素、胃藥）之作用機制、安全性與配伍禁忌，並說明制酸劑如何中和胃酸以緩解不適。同時，闡述界面活性劑的分子結構特性，說明其親油與親水雙功能如何促進油污乳化與清洗，並比較肥皂與合成清潔劑在硬水中洗滌效果的差異。透過本節內容，學生可了解藥品和清潔劑在生產與使用過程中的基本化學反應及其對環境的影響（優養化）。
,10,必修,4,生活中的化學,3,新興能源與永續發展,化石燃料、核能發電、風力發電、太陽能電池、生質能、能量守恆、溫室效應、綠色化學,新興能源與永續發展探討現代社會對於能源的需求與挑戰，強調可再生能源的重要性，如太陽能、風能與生質能，這些能源來源能減少碳排放，緩解溫室效應。然而，目前主流能源仍以化石燃料為主，燃燒過程中產生大量二氧化碳，對環境造成影響。核能發電雖然高效，但核廢料處理仍是一大挑戰。此外，能量守恆定律表明，能源在使用過程中並不會消失，但往往伴隨著能量的散逸，使得有效利用能源成為重要課題。綠色化學則強調從源頭減少污染，提升能源使用效率，推動環保科技的發展，以實現永續發展的目標。
,10,必修,4,生活中的化學,4,環境與化學,水質淨化、硬水與軟水、酸雨、臭氧層破壞、溫室效應、光化學煙霧、廢氣處理、海水淡化、空氣污染,本節探討環境中的化學現象及其影響，包括水質淨化與硬水軟化的方法，並說明都市自來水的處理流程，如沉降、凝聚、過濾、消毒等步驟。此外，介紹酸雨的形成機制與影響，強調硫氧化物和氮氧化物對環境的破壞。臭氧層破壞與溫室效應則聚焦於大氣污染源，如氟氯碳化物和二氧化碳排放，並說明其對全球暖化的影響。光化學煙霧的成因則涉及氮氧化物與碳氫化合物的反應，對都市空氣品質造成危害。為解決這些問題，本節討論了觸媒轉化器、脫硫技術與海水淡化等環保技術，並強調人類活動對環境的影響及相應的防治措施。
,10,必修,4,生活中的化學,5,先進科技的化學應用,奈米碳管、石墨烯、光觸媒、半導體材料、太陽能電池、奈米材料、生質能源、奈米效應,本節探討化學在現代科技發展中的應用，涵蓋奈米碳管與石墨烯的結構與特性，這些碳的同素異形體具有優異的導電性、強度及熱傳導能力，被廣泛應用於電子、能源及材料科學領域。此外，光觸媒技術如二氧化鈦的應用，也在環保與淨化領域發揮關鍵作用。半導體材料如矽在積體電路及太陽能電池中的應用，推動了電子科技與綠能發展。奈米材料因其特殊的物理與化學性質，在醫學、工業與能源領域展現出巨大潛力，而生質能源則提供了環保且可持續的能源替代方案。此外，奈米效應如蓮花效應的防污特性，也為日常生活帶來創新應用。這些先進技術的發展，不僅提升了人類的生活品質，也驅動了新興科技的發展與應用。
,11,選修一,1,化學計量與反應熱,1,反應式的平衡及應用,氧化數、氧化還原、化學式平衡、氧化數平衡法、過氧化物、限量試劑、理論產率與實際產率、氣體莫耳體積,本節主要介紹化學反應式的平衡與應用，強調反應物與生成物之間的數量關係。首先，氧化數的概念有助於判斷氧化還原反應，並確保電子得失的平衡。氧化還原反應則涉及電子轉移，需透過氧化數變化來判斷氧化劑與還原劑。此外，質量守恆定律確保化學反應前後的原子數不變，因此反應式須透過調整係數來平衡。化學計量學則用於計算反應物與生成物的質量、莫耳數與體積變化，包括限量試劑的判定及產率計算。在氣體反應中，莫耳體積概念允許透過體積比推導反應式。綜合而言，本節內容涵蓋基本的化學計量原理，並應用於實際的化學計算與反應分析。
,11,選修一,1,化學計量與反應熱,2,反應的能量變化,反應熱、吸熱與放熱、莫耳生成熱、莫耳燃燒熱、熱化學方程式、能量變化圖、熱量計算、反應速率與熱變化、反應自發性,本節探討化學反應中的能量變化，透過熱化學方程式表達反應熱，並區分吸熱反應與放熱反應的特徵。標準莫耳生成熱描述一莫耳化合物由元素生成時的能量變化，而標準莫耳燃燒熱則指物質完全燃燒時所釋放的熱量。熱量變化可透過反應物與產物的能量圖示表達，並影響反應進行的方向。卡計與熱化學計算用於測量與分析反應熱量，包括燃燒熱的應用與碳排放計算。此外，吸熱與放熱反應的自發性並非絕對，由自由能決定反應是否會自然發生。總結來說，理解反應熱與能量變化有助於預測反應趨勢，並在能源利用與環境保護上發揮關鍵作用。
,11,選修一,1,化學計量與反應熱,3,赫斯定律,赫斯定律、反應熱的加成性、熱化學方程式、反應熱計算、反應熱測量,本節介紹赫斯定律，說明無論反應途徑如何變化，總反應熱只與初始狀態與最終狀態有關，因此可利用已知的熱化學反應式來計算難以直接測得的反應熱。透過反應熱的加成性，可將多個反應式相加或反轉來推導目標反應的熱變化。標準莫耳生成熱與標準莫耳燃燒熱是計算反應熱的重要參數，可用於預測能量變化與化學反應的趨勢。此外，能量變化圖有助於理解反應物與生成物之間的能量關係，並用於設計能量利用更有效的反應路徑。赫斯定律的應用廣泛，包括燃料燃燒熱計算、工業製程熱平衡分析以及碳排放評估等領域。
,11,選修一,2,氣體,1,氣體的性質,氣體的體積與壓力關係、氣體混合與均勻性、氣體的運動與擴散、氣壓的測量方法、大氣壓力與單位換算、氣體的分子速度分布,本節介紹氣體的基本性質，包括氣體沒有固定的形狀與體積，會依容器的形狀填滿空間，且可壓縮與膨脹。氣體的體積受溫度與壓力影響，在相同條件下，氣體能夠均勻混合，不同種類的氣體也可彼此擴散。透過氣壓計可測量氣體的壓力，而標準大氣壓力的單位換算對氣象與工業應用極為重要。此外，氣體的分子運動速率與溫度相關，分子速率的分布遵循馬克士威-波茲曼分布。
,11,選修一,2,氣體,2,氣體基本定律,波以耳定律、查理定律、亞佛加厥定律、氣體分子運動論、氣體密度、氣體液化與臨界點、標準狀況,氣體的基本定律闡述了氣體在不同條件下的行為變化，透過波以耳定律解釋壓力與體積的反比關係，查理定律描述定壓下溫度與體積的正比關係，而亞佛加厥定律則說明相同條件下不同氣體的體積與其分子數成正比。氣體的分子運動論則進一步解釋氣體的微觀行為，像是氣體粒子的運動速率與能量分布。氣體的密度與莫爾質量之間的關係，則可用來計算不同氣體的相對密度。此外，氣體在不同條件下的液化現象，與臨界溫度和壓力相關，而氣體擴散則遵循道耳頓分壓定律。在標準狀況（STP）下，不同氣體的體積與其莫耳數具有固定比例，這些概念共同構成氣體行為的基礎理論。
,11,選修一,2,氣體,3,理想氣體,理想氣體定義、理想氣體方程式、理想氣體與真實氣體的差異、分子動能與溫度關係,本節主要探討理想氣體的特性與行為，並透過數個氣體定律來描述其變化，包括波以耳定律（壓力與體積成反比）、查理定律（體積與溫度成正比）、亞佛加厥定律（氣體在相同條件下具有相同莫耳體積）。此外，理想氣體方程式PV = nRT提供了一個統整各變數關係的模型。本節亦涵蓋道耳頓分壓定律，用來計算氣體混合物的總壓力及成分氣體的分壓。同時，理想氣體與真實氣體的比較也是重點，指出真實氣體在高溫低壓下較接近理想氣體的行為。此外，透過分子動能與溫度的關係，理解不同氣體在相同溫度下具有相同的平均動能。最後，學習氣體密度與分子量的關係，有助於推測未知氣體的分子式與性質。
,11,選修一,2,氣體,4,氣體分壓,,
,11,選修一,3,溶液,1,物質的狀態,,
,11,選修一,3,溶液,2,溶液中的溶解特性,,
,11,選修一,3,溶液,3,物質的蒸氣壓,,
,11,選修一,3,溶液,4,溶液的依數性質,,
,11,選修二,1,原子結構與週期表,1,原子結構與氫原子光譜,,
,11,選修二,1,原子結構與週期表,2,原子軌域,,
,11,選修二,1,原子結構與週期表,3,電子組態,,
,11,選修二,1,原子結構與週期表,4,原子性質與週期性,,
,11,選修二,2,化學鍵,1,離子鍵與金屬鍵,,
,11,選修二,2,化學鍵,2,共價鍵,,
,11,選修二,2,化學鍵,3,價殼層電子對互斥理論與分子形狀,,
,11,選修二,2,化學鍵,4,分子極性與分子間作用力,,
,11,選修二,3,反應速率定律,1,化學反應速率與表示法,,
,11,選修二,3,反應速率定律,2,化學反應的模型,,
,11,選修二,3,反應速率定律,3,影響反應速率的因素,,
,11,選修三,1,化學平衡,1,化學平衡與平衡常數,,
,11,選修三,1,化學平衡,2,平衡的移動,,
,11,選修三,1,化學平衡,3,溶解度平衡,,
,11,選修三,2,酸鹼鹽,1,布-洛酸鹼理論,,
,11,選修三,2,酸鹼鹽,2,溶液的酸鹼度,,
,11,選修三,2,酸鹼鹽,3,鹽的命名與水解,,
,11,選修三,2,酸鹼鹽,4,緩衝溶液,,
,11,選修三,2,酸鹼鹽,5,酸鹼滴定,,
,12,選修四,1,氧化與還原,1,氧化數,,
,12,選修四,1,氧化與還原,2,氧化還原滴定,,
,12,選修四,1,氧化與還原,3,電化電池,,
,12,選修四,1,氧化與還原,4,電解與電鍍,,
,12,選修四,2,常見物質與應用,1,非金屬元素,,
,12,選修四,2,常見物質與應用,2,主族金屬元素,,
,12,選修四,2,常見物質與應用,3,過渡金屬元素,,
,12,選修四,2,常見物質與應用,4,先進材料,,
,12,選修五,1,有機化合物,1,有機化合物的組成與命名,,
,12,選修五,1,有機化合物,2,不飽和烴,,
,12,選修五,1,有機化合物,3,常見有機化合物的種類,,
,12,選修五,2,有機化合物的製備與反應,1,碳氫化合物,,
,12,選修五,2,有機化合物的製備與反應,2,有機鹵化物,,
,12,選修五,2,有機化合物的製備與反應,3,醇、酚、醚,,
,12,選修五,2,有機化合物的製備與反應,4,醛與酮,,
,12,選修五,2,有機化合物的製備與反應,5,酸與酯,,
,12,選修五,2,有機化合物的製備與反應,6,胺與醯胺,,
,12,選修五,3,聚合物,1,常見聚合物的分類與性質,,
,12,選修五,3,聚合物,2,常見聚合物的結構與製備,,
,12,選修五,3,聚合物,3,化學與生活,,
