subject,ques_no,chapter name,section name,ques_detl
高中化學,22,物質的組成與形成,物質的分類與分離方法,如附圖裝置，以蒸餾法分離混合物。下列敘述何者正確？(A)冷水應由甲處流入(B)丙處溫度計的位置正確(C)丁處收集到的液體，其沸點較原混合物高(D)實驗完，應先關冷卻水再熄火《答案》B《解析》(A)冷水由乙處流入。(C)丁處可收集到原混合物中，沸點較低的物質。(D)實驗完，應先熄火再關冷卻水。
高中化學,23,物質的組成與形成,物質的分類與分離方法,下列哪一種分離技術是利用物質的附著力差異來分離混合物？蒸餾(B)色層分析(C)傾析(D)過濾(E)萃取《答案》B《解析》(A)利用沸點差異。(C)利用密度差異。(D)利用溶質顆粒大小差異。(E)利用溶解度差異。
高中化學,24,物質的組成與形成,物質的分類與分離方法,下列關於混合物分離與純化的方法，哪個組合完全正確？《答案》B《解析》(A)竹筷以鋁箔包住加熱為乾餾，蒸餾的例子應如從墨水中蒸餾分離出水。(C)為「再」結晶，且應將此固體混合物先溶於熱水中。(D)乙醇可溶於水，應改用不溶於水的溶劑，如己烷。(E)無法以過濾法分離出糖與水，可改用蒸餾法。
高中化學,25,物質的組成與形成,物質的分類與分離方法,下列有關濾紙層析法的敘述，何者正確？(A)此法為利用物質比重的不同以分離物質(B)與濾紙間作用力愈大的物質，在濾紙中展開的距離愈遠(C)利用濾紙層析法可分離出植物色素的部分成分(D)濾紙層析法須在真空環境中進行(E)多數時候，會利用加熱的方式以加快濾紙層析的速度《答案》C《解析》(A)應為和濾紙及展開液的吸附力不同而分離物質。(B)距離愈短。(D)不在真空環境中。(E)不須加熱。
高中化學,26,物質的組成與形成,物質的分類與分離方法,一混合物經濾紙層析後，結果如附圖。若各成分與濾紙間的作用力為F1，各成分與展開液間的作用力為F2，則混合物中的哪一種成分之（F2－F1）值最大？(A)甲(B)乙(C)丙(D)丁(E)戊《答案》E《解析》離物和濾紙間作用力（F1）和展開液的作用力（F2），兩者差異（F2－F1）愈大，則展開移動距離較大。
高中化學,27,物質的組成與形成,物質的分類與分離方法,下列物質何者屬於混合物？(A)水銀(B)白金  (C)過氧化氫(D)漂白水(E)乾冰。《答案》D《解析》漂白水為次氯酸鈉（NaOCl）的水溶液，是混合物。
高中化學,28,物質的組成與形成,物質的分類與分離方法,下列關於物質的敘述，何項錯誤？(A)元素具有固定的性質(B)化合物無一定的性質(C)元素間化合時有選擇性(D)化合物中含有兩種以上的元素  (E)混合物仍具有組成物質的特性。《答案》B《解析》化合物有特定的性質，如沸點、熔點及反應性等。
高中化學,29,物質的組成與形成,物質的分類與分離方法,從硫粉與碘的混和固體中，分離出碘的純化方法，下列何項較簡便、可行？(A)過濾(B)結晶(C)萃取  (D)昇華(E)層析。《答案》D《解析》運用碘的昇華特性，可純化分離出碘。
高中化學,30,物質的組成與形成,物質的分類與分離方法,下列何者不屬於「物質」？(A)金(B)木(C)水(D)火(E)土 。《答案》D《解析》物質占有空間、具有質量。
高中化學,31,物質的組成與形成,物質的分類與分離方法,下列何種液體在一大氣壓時，沒有固定的沸點？(A)液態氨(B)92無鉛汽油(C)乙醇(D)水(E)冰醋酸 。《答案》B《解析》純物質有固定熔、沸點，混合物則否。
高中化學,32,物質的組成與形成,物質的分類與分離方法,下列何者有誤？(A)純物質具有一定的組成及一定的特性(B)混合物的性質隨組成而定(C)化合物不具有組成成分元素的性質(D)元素與化合物均屬於純物質  (E)元素僅由1個原子所組成 。《答案》E《解析》元素僅由1種原子所組成。
高中化學,33,物質的組成與形成,物質的分類與分離方法,下面有關元素及原子的概念，哪一項敘述正確？(A)純物質甲受熱分解產生純物質乙及氣體丙，則物質甲不可能是元素(B)具有物質特性之最小單元是原子(C)由兩種相同元素組成的多種化合物，性質必相同(D)乾淨的空氣是化合物  (E)元素是由一個原子所組成 。《答案》A《解析》(B)具有物質特性的最小單元是分子；(C)如CO與CO2之性質不同；(D)乾淨的空氣是由N2、O2、CO2、Ar等混合而成的混合物；(E)元素是由一種原子所組成。
高中化學,34,物質的組成與形成,物質的分類與分離方法,下列何種物質中僅含一種分子？(A)牛奶(B)鹽酸(C)氨氣(D)空氣  (E)食鹽水 。《答案》C《解析》僅含一種分子的物質，是為純物質。
高中化學,35,物質的組成與形成,物質的分類與分離方法,下列何組混合物可用傾析法進行分離？(A)鐵粉與泥沙的混合物(B)珍珠奶茶中的粉圓與奶茶(C)糖與鹽的混合物(D)酒精與水的混合物  (E)黃銅中的銅與鋅  。《答案》B《解析》(A)鐵沙與泥沙均難溶於水，且密度均比水大，所以用層析法無法分離，可用磁鐵進行分離；(C)糖與鹽均可溶解於水，所以無法用層析法分離；(D)酒精與水可百分之百互溶無法以層析法分離，可用蒸餾法進行初步的分離。
高中化學,36,物質的組成與形成,物質的分類與分離方法,下列關於傾析、過濾與層析的敘述，何者正確？(A)下雨天過後，原水濁度大幅上升，這些原水經過傾析、過濾之後，便是安全的飲用水(B)為了加快過濾速率，所以在過濾時應盡量將溶液大量倒入漏斗，若能保持液面超過濾紙上緣，不僅速率加快，過濾效果也更好(C)將糖不斷加入水中，直到杯底出現沉澱，採用傾析法或過濾法，都能把沉澱物與溶液分離(D)完成濾紙層析後，可發現對於濾紙吸附能力愈好的成分，會出現在距離濾紙圓心愈遠的地方  (E)酒精與水混合時會分層，因此欲分離酒精與水，可採用傾析法  。《答案》C《解析》(A)原水除了經過傾析、過濾之外，還需經過沉降、凝聚、曝氣、添加殺菌劑等過程，才能成為飲用水；(B)濾液應避免超過濾紙上緣；(D)對於濾紙吸附能力愈好的成分，無法被帶開，會出現在距離濾紙圓心愈近的地方；(E)酒精與水混合時不分層，無法採用傾析法分離。
高中化學,37,物質的組成與形成,物質的分類與分離方法,在附圖中，以大灰球與小白球分別代表兩種不同的原子，甲、乙、丙、丁、戊五個圖分別代表某種物質，哪些代表混合物？(A)甲乙(B)乙戊(C)丙戊(D)丁戊  (E)甲丙 。《答案》E《解析》甲：混合物（兩種元素）。乙：化合物。丙：混合物（兩種元素、一種化合物）。丁：元素。戊：化合物。
高中化學,38,物質的組成與形成,物質的分類與分離方法,下列何種現象可用來說明鎂帶燃燒是化學變化？(A)產生強光(B)放出熱量(C)產生白色物質(D)高溫才可點燃  (E)鎂帶具有延展性  。《答案》C《解析》化學反應有新物質產生。
高中化學,39,物質的組成與形成,物質的分類與分離方法,某一物質，顏色為白色，熔點50.0℃，加熱時生成一白色氣體和一棕色固體，則此物為一種(A)元素(B)化合物(C)溶液(D)混合物  (E)聚合物  。《答案》B《解析》熔點固定，為純物質。又加熱產生兩成份，故應為化合物。
高中化學,40,物質的組成與形成,物質的分類與分離方法,1985年，史梅利（Smalley）等三人，利用雷射在高溫高壓下，激發石墨而發現的穩定分子，因而在1996年榮獲諾貝爾獎。是由60個碳原子組成的球狀分子。在物質的分類上，屬於下列何者？(A)元素(B)化合物(C)混合物(D)無機物  (E)聚合物  。《答案》A《解析》：只含單一種元素。
高中化學,41,物質的組成與形成,物質的分類與分離方法,下列分離物質的方法，何者不屬於物理方法？(A)過濾(B)層析(C)乾餾(D)結晶  (E)蒸餾  。《答案》C《解析》乾餾：隔絕空氣，強熱分解→化學方法。
高中化學,42,物質的組成與形成,物質的分類與分離方法,下列物質中，哪些為混合物？(A)?????(B)?????(C)?????(D)????? 。《答案》D《解析》
高中化學,43,物質的組成與形成,物質的分類與分離方法,下列何者的關係為同素異形體？(A)碳（）、碳（）(B)甲烷、乙烷(C)白磷、紅磷(D)鑽石、金剛石  (E)乙醇、甲醚  。《答案》C《解析》(A)同位素；(B)同系物；(D)相同的東西；(E)同分異構物。
高中化學,44,物質的組成與形成,物質的分類與分離方法,有某一白色物質，熔點50.0℃，加熱時生成一無色氣體和一棕色固體，則該物是一種(A)化合物(B)元素(C)溶液(D)混合物 。《答案》A
高中化學,45,物質的組成與形成,物質的分類與分離方法,小華想將碘由海帶中取中，請問他應該使用下列哪一組器材進行分離？(A)(B)(C)(D)  (E)酒精燈+蒸發皿的圖   。《答案》A《解析》萃取，器材為(A)。
高中化學,46,物質的組成與形成,物質的分類與分離方法,萃取、層析、結晶、蒸餾、過濾、傾析，以上數種化學分離法中，有多少項是利用物理性質的不同將物質分離？(A)6種(B)5種(C)4種(D)3種  (E)2種  。《答案》A《解析》均是利用物理性質的不同進行分離。
高中化學,47,物質的組成與形成,物質的分類與分離方法,下列何種方法無法分離溶液中之沉澱物？(A)離心(B)過濾(C)層析(D)傾析  (E)蒸發。《答案》C《解析》(A)(B)(D)(E)均可以分離溶液與沉澱物。
高中化學,48,物質的組成與形成,物質的分類與分離方法,下列關於物質的分離與物質性質的敘述，何者錯誤？(A)水溶液中的沉澱物可用過濾法分離(B)葡萄酒以蒸餾方法，可分離出高濃度乙醇(C)汽油可由石油蒸餾獲得，因此可知汽油為純物質(D)化合物經過適當的化學處理，可以分解成其成分元素  (E)萃取所得的產物不一定為純物質 。《答案》C《解析》分離的方法不一定能得到純物質。
高中化學,49,物質的組成與形成,物質的分類與分離方法,某一純物質經分析得知含有碳與氧，則此純物質可分類為下列何種？(A)元素(B)化合物(C)混合物(D)溶液。《答案》B《解析》化合物是由兩種或兩種以上的原子組成的純物質。
高中化學,50,物質的組成與形成,物質的分類與分離方法,在常溫常壓下，下列何種物質具有特定的物理性質（如沸點、密度）？(A)氨水(B)汽油(C)碘酒(D)鹽酸  (E)水銀。《答案》E《解析》水銀為純物質，具有特定的物理性質，如沸點、密度。
高中化學,51,物質的組成與形成,物質的分類與分離方法,從細砂與碘的混合固體中，分離出碘的純化分法，下列何項較簡便、可行？(A)過濾(B)結晶(C)昇華(D)蒸餾  (E)層析。《答案》C《解析》運用碘的昇華特性，可純化分離出碘。
高中化學,52,物質的組成與形成,物質的分類與分離方法,下列何種過程與「蒸發」最相關？(A)加壓丙烷、丁烷氣體製成液化石油氣(B)臺南七股以曝晒法製取粗鹽(C)碳酸鈣受熱會分解出CO2(D)樟腦丸直接氣化而消失  (E)金屬鈉投入水中產生氫氣而有火花 。《答案》B《解析》海水經曝曬蒸發水分，可製取食鹽。
高中化學,53,物質的組成與形成,物質的分類與分離方法,下列有關元素及原子概念的敘述，何者正確？(A)純物質甲經分解產生化合物乙及氣體丙，則物質甲不可能是元素(B)元素由同一種原子組成，化合物則由同一種分子組成(C)分子必定由兩個以上原子組成  (D)由兩種相同元素組成的多種化合物，性質必定相同(E)氨水是純物質，糖水是均勻的混合物。《答案》A
高中化學,54,物質的組成與形成,物質的分類與分離方法,下列有關物質的敘述，何者錯誤？(A)元素為純物質，具有固定的性質(B)元素與元素間產生化合時，具有選擇性(C)化合物是由不同元素所組成，故不具有固定的性質(D)化合物具有固定的熔點與沸點  (E)混合物仍然具有組成物質的性質 。《答案》C《解析》(C)化合物為純物質，具有固定的性質。
高中化學,55,物質的組成與形成,物質的分類與分離方法,一純物質受熱分解出及少許固體粉末，此純物質可能為下列何者？(A)元素(B)化合物(C)混合物(D)化合物或混合物 。《答案》B
高中化學,56,物質的組成與形成,物質的分類與分離方法,下列有關氮氣的敘述，何者屬於化學性質？(A)0℃、1 atm時，密度為1.25 g/L(B)沸點為℃(C)無色、無味、無臭的氣體(D)難溶於水  (E)常溫下幾乎不與任何元素化合 。《答案》E
高中化學,57,物質的組成與形成,物質的分類與分離方法,早期臺灣南部的鹽田，是利用哪一種方法自海水中得到粗鹽？(A)結晶法(B)蒸餾法(C)凝固法(D)層析法  (E)萃取法  。《答案》A《解析》海水經由日晒，產生粗鹽。
高中化學,58,物質的組成與形成,物質的分類與分離方法,北極地區的人民利用哪一種方法從海水中獲取飲用水，以供所需？(A)結晶法(B)蒸餾法(C)凝固法(D)層析法  (E)萃取法  。《答案》C《解析》海水結成冰時，大量鹽析出，以供所需。
高中化學,59,物質的組成與形成,物質的分類與分離方法,有一杯無色之液體，若欲知其為純物質或混合物，則下列何種方法是可行的辦法？(A)加入酸鹼指示劑看它是否變色(B)測液體之導電度大小(C)測其密度大小而判定(D)加熱至沸騰，看它的沸點變化 。《答案》D《解析》純物質沸點固定。
高中化學,60,物質的組成與形成,物質的分類與分離方法,下列何組物質，兩者都屬於化合物？(A)氨水，重水(B)鑽石，黃銅(C)臭氧，二氧化氮(D)葡萄糖，乾冰 。《答案》D《解析》(A)氨水是混合物。(B)鑽石為元素，黃銅是混合物。(C)臭氧為元素，二氧化氮是化合物。
高中化學,61,物質的組成與形成,物質的分類與分離方法,蒸餾法是利用什麼原理達到物質分離的目的？(A)蒸氣壓高低不同(B)溶解度大小不同(C)沸點高低不同(D)汽化熱不同 。《答案》C《解析》蒸餾法利用沸點高低不同來分離混合物。
高中化學,62,物質的組成與形成,物質的分類與分離方法,下列各組區別兩物質的方法，何者正確？(甲)氯化鈉水溶液與純水──過濾；(乙)柴油與乙醇──測其沸點；(丙)金剛石與石墨──測其導電性；(丁)空氣與純氮氣──點燃蠟燭(A)甲、乙(B)甲、乙、丙(C)乙、丙、丁(D)甲、丁 。《答案》C《解析》物質的性質有所不同時，可用以區別之。(乙)乙醇為純物質，有固定的沸點。柴油為混合物，沒有固定的沸點。(丙)石墨能導電，金剛石不能導電。(丁)蠟燭在空氣中可燃，在氮氣中不可燃。
高中化學,63,物質的組成與形成,物質的分類與分離方法,下列有關元素及原子的概念，那一項敘述是正確的？(A)純物質甲受熱分解產生純物質乙及氣體丙，則物質甲不可能是元素(B)具有特質特性之最小單元是原子(C)由兩種相同元素組成的多種化合物，性質必定相同(D)乾淨的空氣是純化合物 。《答案》A《解析》元素無法再分解生成兩種純物質。
高中化學,64,物質的組成與形成,物質的分類與分離方法,下列有關混合物分離所採用的方法何者錯誤？(A)搾取橄欖後的殘渣和橄欖油可用傾析法分離(B)分離彩色筆顏料中的不同色素可用濾紙色層分析法(C)去除咖啡中的咖啡因可用分餾法(D)分離出樹葉中的葉綠素可用萃取的方法(E)粗鹽可用溶解過濾法去除泥砂等雜質 。《答案》C《解析》無法用分餾法去除咖啡中的咖啡因。
高中化學,65,物質的組成與形成,物質的分類與分離方法,下列有關物質分類的敘述，何者正確？(A)精鹽由氯化鈉所組成，所以是純物質(B)純水可經由電解生成氫氣，所以不是純物質(C)糖水為純糖溶於純水組成，所以是純物質(D)氫氣和氧氣燃燒產生水，所以水是一種混合物 。《答案》A《解析》氯化鈉、水、蔗糖均是純物質。
高中化學,66,物質的組成與形成,物質的分類與分離方法,下列那些化工技術用到蒸餾的過程？(A)用黃豆做豆漿(B)釀製高粱酒(C)萃取植物葉片中的葉綠素(D)奶油離心脫脂 。《答案》B《解析》高粱酒釀製後以蒸餾來提高酒精濃度。
高中化學,67,物質的組成與形成,物質的分類與分離方法,物質的分類方式如圖所示，下列敘述何者正確？(A)甲為混合物(B)乙為純物質(C)丙可能為臭氧(D)丁可能是鹽酸 。《答案》C《解析》(A)甲為純物質。(B)乙為混合物。(D)鹽酸為氯化氫的水溶液
高中化學,68,物質的組成與形成,物質的分類與分離方法,在一大氣壓下，何者沒有固定的沸點？(A)乙醇(B)液態氮(C)92無鉛汽油(D)純水 。《答案》C《解析》純物質有固定的沸點，混合物沒有固定的沸點。汽油為混合物。
高中化學,69,物質的組成與形成,物質的分類與分離方法,下列是有關鈉金屬的敘述，何者屬化學性質？(A)鈉的密度為(B)鈉在889°C時沸騰(C)鈉原子半徑0.816nm(D)鈉投入水中會冒火花 。《答案》D《解析》(D)火花是因為鈉與水反應生成的燃燒產生的。
高中化學,70,物質的組成與形成,物質的分類與分離方法,過濾、蒸餾、離心、萃取、再結晶及層析，以上六種化學上常用的分離技術，利用混合物質之物理性質的差異來分離物質的有幾項？(A)2(B)3(C)4(D)5(E)6 項《答案》E《解析》過濾、蒸餾、離心、萃取、再結晶及層析都是利用物理性質的差異來分離混合物的。
高中化學,71,物質的組成與形成,物質的分類與分離方法,下列有關物質的敘述，何者正確？(A)石油混合物，而汽油是化合物(B)鑽石是純物質，但不是化合物(C)葡萄糖水是由葡萄糖和水組成的純物質(D)不鏽鋼不易生鏽，所以是純物質(E)糖水為純糖溶於純水組成，所以是純物質 。《答案》B《解析》(A)汽油也是混合物。(B)鑽石是碳元素。(C)葡萄糖水是混合物。(D)不鏽鋼是合金，是混合物。(E)糖水是混合物。
高中化學,72,物質的組成與形成,物質的分類與分離方法,常壓下，A、B兩物質由液態冷卻至固態之冷卻曲線如圖：有關A、B兩物質的敘述，何者最合理？(A)A為元素，B為化合物(B)A為化合物，B為元素(C)A為元素，B為混合物(D)A為混合物，B為化合物(E)A、B皆為混合物 《答案》C《解析》A圖曲線中的水平線段表示A有固定的凝固點，是純物質（包括元素與化合物）。B沒有固定的凝固點，是混合物。
高中化學,73,物質的組成與形成,物質的分類與分離方法,如果以圖示的方式來表示物質的狀態和組成，則附圖中何者代表氣態混合物？《答案》C《解析》氣態物質會充滿整個容器。(D)為氣態純物質。
高中化學,74,物質的組成與形成,物質的分類與分離方法,圖(甲)～(戊)五種以微觀圖示的物質中，屬於純物質的有幾種？(A)1(B)2(C)3(D)4(E)5 。《答案》D《解析》(丙)為混合物，其餘4種為純物質。
高中化學,75,物質的組成與形成,物質的分類與分離方法,下列何種元素沒有同素異形體？(A)P(B)C(C)F(D)O 。《答案》C《解析》(A)磷的同素異形體有白磷、紅磷；(B)碳的同素異形體有石墨、鑽石、；(D)氧的同素異形體有、
高中化學,76,物質的組成與形成,物質的分類與分離方法,用水煎中藥是利用下列哪項原理？(A)蒸餾(B)萃取(C)昇華(D)層析(E)分餾 。《答案》B《解析》煎藥過程以水來溶解萃取藥材中的有效成分。
高中化學,77,物質的組成與形成,物質的分類與分離方法,附圖中，小白球代表氦原子，大灰球代表氮原子。那一圖最適合表示1atm、25℃時，氦氣與氮氣混合氣體的狀態？《答案》E《解析》氦氣為He，氮氣為N2，所有的氣體在容器中必定會均勻混合。
高中化學,78,物質的組成與形成,物質的分類與分離方法,下面有關物質及原子的概念，那一項敘述是正確的？(A)純物質甲受熱分解產生純物質乙及氣體丙，則物質甲不可能是元素(B)具有物質特性之最小單元是原子(C)由兩種相同元素組成的多種化合物，性質必定相同(D)乾淨的空氣是純物質(E)水銀中含有水及銀 。《答案》A《解析》(B)具有物質特性之最小單元是分子。(C)不同化合物的性質不同。(D)空氣是混合物。(E)水銀為Hg元素。
高中化學,79,物質的組成與形成,物質的分類與分離方法,石化煉油工業利用分餾法從原油分離出液化石油氣、汽油、柴油等油料，主要是利用何種物理性質的差異？(A)密度(B)顏色(C)沸點(D)熔點 。《答案》C《解析》分餾是利用各成分的沸點差異來分離混合物的。
高中化學,80,物質的組成與形成,物質的分類與分離方法,下列何者不是純物質的特性？(A)有一定的熔點與沸點(B)由單一的元素組成(C)無法用物理方法再分離出本身以外的物質(D)有一定的密度與結構 。《答案》B《解析》化合物中所含元素不只一種。
高中化學,81,物質的組成與形成,物質的分類與分離方法,下列何者是元素單質？(A)石墨(B)海水(C)酒精(D)食鹽 。《答案》A《解析》石墨是碳元素。
高中化學,82,物質的組成與形成,物質的分類與分離方法,下列何者是化合物？(A)氨(B)鐵塊(C)酒(D)鑽石 。《答案》A《解析》鐵、鑽石是元素，酒是混合物。
