num,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summarnum,year_grade,book,chapter_num,chapter_name,section_num,section_name,knowledge_points,section_summary
20,7,第二冊,3,團體與志願結社,2,志願結社的特徵及影響,志願結社的自主性、社會影響力,志願結社是由一群有共同目標或理念的人自願結成的組織，其主要特徵在於自主性和非營利性，是非政府組織的一種。自主性意味著這些組織在運作和決策上不依賴於政府或外部力量，其目的是為了推動某項社會目標或提高某種社會意識。志願結社在社會中的影響力不容小覷，它們常透過提供公共服務、推動政策改變或社會倡議，對社會產生積極影響。這些組織能夠動員社會資源，凝聚公眾關注，促使社會進步和改革。志願結社的存在與運作，增強了公民的參與感和責任感，促進社會的多元化和民主化進程。
21,7,第二冊,4,公共意見,1,公共意見與其特性,多元性、流動性,本節介紹了公共意見的定義及其特性，強調公共意見是民眾對公共事務的態度和看法的集合，並具有多元性和流動性。多元性體現於不同社會群體對同一公共議題可能產生多種意見，而流動性則指公共意見會隨時間和環境的變化而改變。公共意見在民主制度中扮演著重要角色，影響政策制定和政治決策。理解公共意見的特性，可以更好地把握其在社會治理中的作用。此外，本節還探討了公共意見形成的過程及其對社會穩定的影響。
22,7,第二冊,4,公共意見,2,媒體與公共意見,媒體的影響、公共輿論,本節探討了媒體對公共意見形成的重大影響，強調媒體不僅是資訊傳播的工具，更是塑造社會輿論的重要力量。通過新聞報導、社論和社交媒體，媒體可以引導公眾的關注點和理解深度，從而影響政策制定和社會變革。此外，本節還探討了媒體多樣性與公平公正報導的重要性，防止資訊壟斷和偏見，引導健康的公共討論。了解這些內容，有助於學生認識媒體在民主社會中的角色及其對個人思考的重要性。
23,7,第二冊,5,公平正義,1,社會地位與不公平處境,社會階層流動、差異化待遇,本節探討了社會地位在現代社會中的重要性，並分析其與社會不公平現象之間的關聯。首先，社會階層流動被視為個體社會地位變遷的關鍵，討論如何透過教育、職業等途徑實現向上流動以改善不公平處境。同時，課程還探討了差異化待遇問題，強調社會在性別、種族、文化背景等方面所造成的不平等待遇，如何加劇社會不平等現象。理解這些因素有助於促使學生反思現存的社會架構，強調每個人都應機會平等以實現真正的公平正義。
24,7,第二冊,5,公平正義,2,社會中的不公平現象,社會不公平、制度不公,本節介紹了社會中的不公平現象，強調社會不公平可以從個人、團體和制度三個層面來觀察。從個人層面來看，不公平可能源於獲取資源和機會的不均等；從團體層面，某些社群可能因其共同特徵而受到不平等待遇，如收入不均或種族歧視；而在制度層面，不公平則可能體現於法律、政策和制度上的錯誤設計或執行不力。這些社會不公平現象不僅影響社會和諧，也可能限制個人的發展和幸福。有鑑於此，解決社會不公需要個人努力和制度改革，促進社會更加公平正義。
25,7,第二冊,5,公平正義,3,追求公平正義,社會契約、權利義務,本節主要探討社會中公平正義的重要性以及如何追求公平正義的問題。首先，透過社會契約的概念來解釋個體在社會中所擁有的權利與應承擔的義務，以維持社會的和諧與平衡。其核心在於理解不同社會角色和制度如何協同合作以實現一個公平公正的社會環境。接著，從個人層面深入探討個人如何在日常生活中實踐公平正義，包括尊重他人的權利、在決策中考慮更廣泛的社會利益等。此外，也涉及到制度如何設計和改進以便更好地實現公平，例如法律的制定與執行、公共資源的分配等方面。這些都強調了實現公平正義需要社會各層面的共同努力與參與。
26,7,第二冊,6,社會安全與國家責任,1,人性尊嚴與社會安全,人性尊嚴、社會安全,本節探討社會安全與國家責任的關係，強調人性尊嚴是社會安全的核心理念。首先，社會安全是指保障個體免受各種社會風險影響的系統，這要求國家制定相關政策來維護公民的基本權利。其次，人性尊嚴是社會安全的基石，意味著每個人都應該被平等對待，享有基本的生存和發展條件。這一理念推動了國家在制定法律和政策時重視個人尊嚴和幸福。最後，透過保證社會安全，國家展現了對其公民的保護責任，並促進社會的和諧與穩定。
27,7,第二冊,6,社會安全與國家責任,2,社會安全的起源與發展,社會安全制度、國家責任,本節主要探討社會安全制度的起源與發展，解釋其在保障公民福利與穩定社會秩序中的重要角色。社會安全制度源自於政府為確保公民基本生活需求所設立的保障體系，隨著時代的進步，這些制度在不同國家和地區有其獨特的發展路徑。國家責任在此背景下凸顯，政府透過合理的制度設計與政策推行，致力於維護社會公平與全民福祉，避免社會不公現象的擴大。此外，本節也涉及到社會安全制度面臨的挑戰，如人口老齡化、資源分配不均等問題，這些挑戰促使國家在政策層面上做出調整與創新，確保其持續運行並發揮應有的功能。
28,7,第二冊,6,社會安全與國家責任,3,我國的社會福利制度,社會福利制度、國家角色,本節介紹我國的社會福利制度，強調國家在保障人民基本生活需求中的重要角色。社會福利制度是由政府設立的一系列措施，旨在支援弱勢群體、減少社會不平等，並促進社會穩定。政府透過政策制定、資源分配與執法來實現這些目標。在我國，社會福利政策涵蓋了醫療保健、教育、住房等方面，並提供經濟援助和服務支持。此節亦強調，政府的責任不僅僅是提供資源，還需不斷完善和適應變化的社會需求，確保每位公民都能得到基本的生活保障與發展機會。
29,8,第三冊,1,國家與民主治理,1,什麼是國家？國家與政府的差別,國家主權、政府制度,本節主要探討什麼是國家以及國家與政府的差別。首先，國家是一個擁有主權的政治實體，由固定的領土、人口、政府和主權構成。其次，國家和政府之間有著明顯的不同：國家是指一個社會或國際法律上的實體，而政府則是管理國家事務的機構或組織。在探討這些概念時，本節也涉及了國家主權的意義，並如何透過政府制度執行具體的行政和公共政策，從而維持國家運作及保護其公民的利益。此外，還介紹了不同類型的政府形式，如民主和專制，使讀者對國家運行的不同面向有更全面的理解。
30,8,第三冊,1,國家與民主治理,2,民主治理所具備的特色,人民參與、權力分立,本節介紹民主治理的特色，首先強調人民參與是民主治理的重要基石，讓公民能夠透過選舉、請願和其他形式參與政治決策。此外，權力分立是民主治理的另一個關鍵特徵，保障司法、立法與行政三大權力機構各司其職，相互制衡，避免集權帶來的潛在問題。民主治理強調公民自由與政府透明度，這樣的體制設計旨在促成一個更公正和開放的社會，提供每一位公民平等的機會參與國家治理，從而提升公共政策的合理性和有效性。
31,8,第三冊,2,法治社會,1,人治與法治,人治、法治,本節介紹了法治與人治兩種社會治理模式的基本概念和區別，強調法治在推動社會公正與穩定中的重要性。人治是依賴個人意志治理社會，法律不具有至高權威，而法治是以法律為基礎的治理方式，法律高於個人或某一群體的意志，所有人都處於法律的規範之下。法治社會強調透明、公開及公平的法律制度。對比之下，人治容易導致專制與不公，法治則有助於形成一個穩定、公平的社會環境。本節因此鼓勵理解法治的重要，並推動法律素養的培養。
32,8,第三冊,2,法治社會,2,法律的位置,法律的層次、法律的運作,在法治社會中，法律不僅是政府管理和社會運作的基礎工具，更是保障公民權益的重要手段。本節探討了法律在國家治理中的層次及其運作機制。法律的層次涉及憲法、法律、行政法規和地方法規等，這些層次架構明確界定了各級法規的權重和應用範疇，確保法律體系的有序性和系統性。此外，法律的運作則涵蓋立法、司法和執法三大機制，這三者的互動促成了法治的實現和社會的穩定。了解法律的位置和功能，有助於公民更好地參與和監督公共事務，維護自身合法權益，推動社會進步。
33,8,第三冊,3,權利保障與權力分立,1,憲法為何是人民權利的保障書？,基本權利、憲法的保障,憲法是現代國家中最重要的法律文件，具有最高的法律地位，旨在保護人民的基本權利和限制政府權力。首先，憲法明確規範了國家與人民之間的權力關係，確保政府權力不能濫用，並以此保障公民的基本權利如言論自由、宗教信仰自由和人身自由等。其次，憲法設置了各種機制來監督和制約政府的權力行使，如司法獨立制度，這些機制確保政府在運行過程中不得侵害人民的權利，從而成為捍衛自由與權利的根本保障。此外，憲法也提供了解決國家與個人之間糾紛的法律框架，以維護社會的正義與穩定。
34,8,第三冊,3,權利保障與權力分立,2,為什麼政府的體制需要權力分立？,權力分立原則、政府體制,本節主要探討政府為何需要採用權力分立的體制。權力分立是現代民主國家的基石之一，其核心理念在於將權力分割成相互制衡的不同部分，以防止權力集中而導致的專制現象。透過立法、行政和司法三權的分離，確保各部門在各自領域內相互牽制，進而維護公共利益和個人權利。此外，權力分立還促進透明度並提高政府政策的合法性及正當性，從而增強公民對政府的信任度。本節內容強調權力分立的重要性及其在保障民主制度運行中的關鍵角色。
35,8,第三冊,4,中央政府,1,中央政府的組成,行政院、立法院,本節主要介紹了中央政府的組成，中央政府是國家的最高行政機構，負責制定和執行國家政策。中央政府由行政院、立法院、司法院、考試院和監察院五個院組成，其中行政院為最高行政機關，負責國家的具體行政事務。立法院是最高立法機關，負責審議和制定法律。這些機構共同協作，確保政府的有效運行和國家的穩定發展。此外，本節還簡要探討了各院之間的合作與制衡機制，以確保政治運作的透明與公平。
36,8,第三冊,4,中央政府,2,我國中央政府的互動關係,權力分立、中央政府互動關係,本節介紹我國中央政府各部門之間的互動關係，重點討論了行政、立法及司法三權分立的體制如何運作，各自的角色與職責，以及在政策制定與執行過程中，各部門如何相互協調與監督。行政部門負責政策的執行，立法部門則制定法律並對行政部門進行監督，而司法部門負責確保法律的公正執行。通過這樣的互動關係，確保政府運作的效率與透明度。此外，本節還探討了在權力分立體制下，各部門間的合作及衝突情況，強調協調與溝通的重要性以促進政策落實，保障公共利益。
37,8,第三冊,5,地方政府,1,地方政府的組成,地方政府組織、權力分配,本節主要介紹地方政府的組成結構，首先探討不同層級的地方行政單位以及其組織形式，從縣、市到鄉鎮的架構與名稱差異，接著分析地方政府在地方與中央權力中的地位，並如何在法律規範下運作。討論地方自治的理念及其實際執行，其中地方政府的自主性及對民眾的影響力是焦點。還包括地方政府的職責分配，如何管理地方公共事務，並維持地方秩序。此外，闡述了地方政府的組成人員選舉機制和選舉制度，如何保障地方行政的民主與品質。整體上，本節旨在讓讀者了解地方政府的基礎功能及其在國家治理結構中的角色。
38,8,第三冊,5,地方政府,2,地方政府的職權,地方政府的組織結構、地方政府的職能,本節介紹地方政府在國家治理體系中的角色與作用，首先講述地方政府的組織結構，包括行政、立法及司法機構的配置和職能分工。這些結構和功能是保證地方政府有效運作的基礎，影響著其決策和執行能力。然後談及地方政府的具體職能，如教育、交通、治安及環境保護等方面的管理職責，並探討地方政府如何通過資源分配和政策調整，應對地方發展需求及挑戰，確保公共服務的高效提供及地區經濟社會的協調發展。同時，也提及地方政府在中央與地方關係中的權力和責任分配，強調各層級政府間的協同合作。
39,8,第三冊,6,政治參與,1,為什麼要政治參與？,公民責任、民主運作,本節討論了政治參與的重要性，強調公民在參與政治活動時所承擔的責任，這不僅有助於增強民主制度的運作效率，也提升社會的凝聚力。政治參與是公民表達意見、影響政府決策的方式之一，透過調動公眾的力量能夠監督政府行為，預防濫用職權。本節還分析了積極投票、集會遊行等行動如何能夠促進政策的制定與改進，讓不同的聲音在政治舞台上被聽見，進一步強化民眾與政府之間的互動，從而確保政府施政能契合公眾利益。
40,8,第三冊,6,政治參與,2,為什麼投票是重要的參與形式？,投票權、公民責任,本節主要探討為什麼投票是民主社會中至關重要的政治參與形式。首先，投票是人民表達意見和影響政府決策的主要途徑，能夠直接反映公民對政策、候選人和政黨的支持程度。其次，投票也是每個公民應履行的重要責任之一，體現了公民的參與精神和對於民主制度的支持。此過程不僅僅影響當前的政策方向，還在長遠上塑造國家的政治環境和社會信任。隨著社會對公民教育的重視，提升公民的政治意識和投票率已成為維持民主穩定和促進政治透明的重要手段。因此，本章節強調了投票作為政治參與形式對民主制度的不可或缺性及其對社會的深遠影響。
41,8,第三冊,6,政治參與,3,如何落實公平投票？,投票制度、選舉公平,本節內容圍繞如何確保公平投票來提升民主政治的質量。投票制度的設計直接影響到選舉的公正性，一個透明而公正的投票制度能夠增強公眾對選舉結果的信任。除了制度設計，選舉過程中的監督機制也同樣重要，這包括防止操縱選票和確保選民的自由選擇。為了維持選舉的公平性，還需提供充分的公共教育，使每個公民都能理解投票的意義和流程，並積極參與。此外，政府和社會各界還需致力於減少選舉競爭中的不當干預，確保每個候選人和政黨有平等的競爭環境。通過這些措施，我們可以確保民主制度的正常運行和社會的穩定發展。
42,8,第四冊,1,生活中的契约,1,民法典契约,合同的基本概念、合同的履行,本節探討了生活中經常遇見的契約，包括合同及其重要性。民法典中的契約涉及到了個人和企業之間的法律責任及權利保障。首先，介紹了合同的基本概念，如合同的定義、種類和作用，說明合同在雙方同意下具有法律效力。接下來，討論了合同的履行，強調誠信原則和雙方的責任，以及違約情況下的法律處理方式。學習這些知識有助於理解如何合法有效地建立和履行契約，避免不必要的法律糾紛。
43,8,第四冊,1,生活中的契约,2,如何訂立有效契約？,契約的要約與承諾、契約的法律效力,本節主要探討如何訂立一份有效的契約，首先涉及的是契約的要約與承諾，即一方提出要約並獲得另一方同意後，契約即成立。另外一個關鍵點在於契約的法律效力，包含契約必須具備的法律要素如合法目的、當事人的行為能力，以及約定條款明確等，這些要素缺一不可，以確保契約具有法律約束力。本節還強調了事先了解契約條款的重要性，防止爭議發生，以確保雙方權益得到保障。
44,8,第四冊,1,生活中的契约,3,行為能力與契約效力,行為能力、契約效力,本節探討了何謂行為能力及其對契約效力的影響。首先，行為能力關係個人能否獨立簽署契約，以達成合法交易。不同年齡及心智狀況會影響個人行為能力的認定，因此法律對不同情況的行為能力有詳細的規定。其次，契約效力則取決於當事人是否具備適當的行為能力。若一方不具備完全行為能力，則可能導致契約無效或可撤銷。這不僅保護了無行為能力或限制行為能力人，也確保契約雙方在公平的基礎上履行契約義務。了解這些概念有助於我們在生活中更有效地判斷和處理各種契約關係。
45,8,第四冊,2,民事糾紛的解決,1,民事糾紛的法律責任,法律責任的類型、歸責原則,"本節介紹民事糾紛中的法律責任，強調了解不同類型的法律責任及其對應的解決途徑是一種基本的公民素養。首先，知識點提到法律責任的類型，涵蓋了合同責任、侵權責任等，這是解決民事糾紛的核心。其次，歸責原則作為另一重要知識點，幫助理解在不同情況下，如何確定責任的範圍和方式。通過具體案例的分析，本節引導讀者在實際生活中，如何運用這些法律知識解決民事糾紛，達到維護自身合法權益的目的。總體來看，小節提供了一個完整的框架，幫助讀者全面了解民事糾紛中法律責任的各個方面。"
46,8,第四冊,2,民事糾紛的解決,2,民事糾紛的處理方式,訴訟、調解,本節主要探討民事糾紛的一些常見解決方式。首先介紹了訴訟的途徑，作為一種由法院介入且具有法律約束力的解決途徑，是許多人面臨重大糾紛時選擇的途徑之一。此外，調解作為另一種方式，則著重於雙方在第三者的協助下，自主達成和解，避免訴訟對立所帶來的時間和金錢成本。不論選擇何種方式，最終目的是維護當事人合法權益，化解矛盾並促進社會和諧。讀者將了解在日常生活中，面對不同類型的民事糾紛時，應如何選擇合適的處理方式，並權衡不同方法的利弊。
47,8,第四冊,3,刑法與刑罰,1,為什麼要制定刑法？,犯罪預防、社會秩序,本節探討刑法制定的重要性，刑法是國家用以維護社會秩序的重要法律工具之一，旨在通過懲罰違法行為來達到預防犯罪的效果。制定刑法的原因包括保護公民的生命、財產和基本權利，防止社會出現無序和混亂，並為公民提供公平的法律指導和約束。刑法也具有教育公眾的功能，提醒人們其行為界限以及違法可能帶來的後果。同時，刑法提供了一個對違法行為者進行改造和重新適應社會的機會。總體而言，制定刑法是維持國家和社會正常運行的基礎。
48,8,第四冊,3,刑法與刑罰,2,刑罰與責任能力,刑罰的目的、責任能力的概念,本節探討刑法中刑罰的意義及其目的，強調刑罰不僅是對犯罪行為的懲罰，更是一種預防犯罪及矯正犯罪者的工具。刑罰的種類和適用方式也是本節討論的重點，讓學生理解如何以法律手段維護社會秩序。此外，本節還涵蓋了責任能力的概念，這是刑法中的一個關鍵要素。責任能力關係到個人在法律上是否應對其行為承擔刑事責任，包括理解刑法條款及分析精神障礙、未成年人等特殊情況對責任能力的影響。學生需要掌握如何評估責任能力，以便在實際情境中準確判斷個人是否應承擔法律責任。
49,8,第四冊,4,刑事案件的追訴,1,犯罪的追訴過程,犯罪偵查、檢察審查,本節介紹刑事案件追訴的主要階段，包含了從犯罪偵查到檢察審查的完整過程。在犯罪偵查階段，警方會收集證據、詢問證人和嫌疑人，以確定是否有犯罪行為發生。接下來，案件轉交給檢察官進行檢察審查，他們會進一步評估證據及案件的合法性，最終決定是否提起公訴。這一過程確保了在刑事司法系統中，所有案件都經過嚴謹的調查和公正的審查，以保護嫌疑人和被害人的權益。整個追訴過程強調準確和公平，以維護法律的公正性和完整性。
50,8,第四冊,4,刑事案件的追訴,2,警察、檢察官及法官的職權,案件調查、法律審判,這一節主要介紹了警察、檢察官及法官在刑事案件追訴過程中的各自職權。首先，警察負責刑事案件的初步調查和證據收集，是整個司法程序的第一環節，其目的是確保犯罪嫌疑人的行為得到有效地證據支持。其次，檢察官是案件的主控一方，他們負責對案件進行進一步的審查和控訴，以及決定是否起訴犯罪嫌疑人。他們在司法程序中的角色至關重要，因為他們需要確保所有的證據都足以支持對嫌疑人的控訴，並且要對法律適用準確無誤。最後，法官是案件的最終裁決者，負責審查檢察官和辯護方提交的證據，確保審判過程的公平公正，並根據法律作出決定和判刑。他們的判決直接決定了嫌疑人的命運，因此職責重大。這些法律角色分工明確，但需緊密合作，以維護司法公正。
51,8,第四冊,5,行政法規與行政救濟,1,行政法規與依法行政,依法行政、法律保留,行政法規與依法行政是現代法治國家的基本原則和核心內容之一。在此章節中，我們探討了行政法規的意義和作用，強調行政機關在行使權力時必須依據法律行事，不能超越法律的授權範圍，避免濫用行政權。此外，法律保留原則要求任何對公民權利與義務的影響，都必須有法律明確依據，這不僅是對行政活動的規制，也是對公民權利的保障。本章節還介紹了行政法規的制定和運作過程，旨在確保行政行為的合法性和合理性，以維護公共利益和法律秩序。
